id,IBGE6,NU_ANO,CASOS,POPULACAO,Município,ID_MN_RESI_MAP,INCIDENCIA
410715_2021,410715,2021,0,5279,Diamante D'Oeste,Diamante D'Oeste,0
410720_2001,410720,2001,0,33219,Dois Vizinhos,Dois Vizinhos,0
410720_2002,410720,2002,6,33701,Dois Vizinhos,Dois Vizinhos,17.8036260051631
410720_2003,410720,2003,3,34146,Dois Vizinhos,Dois Vizinhos,8.78580214373572
410720_2004,410720,2004,1,34563,Dois Vizinhos,Dois Vizinhos,2.89326736683737
410720_2005,410720,2005,4,34982,Dois Vizinhos,Dois Vizinhos,11.4344520038877
410720_2006,410720,2006,7,35390,Dois Vizinhos,Dois Vizinhos,19.7795987567109
410720_2007,410720,2007,3,35769,Dois Vizinhos,Dois Vizinhos,8.38715088484442
410720_2008,410720,2008,2,36144,Dois Vizinhos,Dois Vizinhos,5.53342186808322
410720_2009,410720,2009,4,36526,Dois Vizinhos,Dois Vizinhos,10.9511033236599
410720_2010,410720,2010,6,36902,Dois Vizinhos,Dois Vizinhos,16.2592813397648
410720_2011,410720,2011,5,37308,Dois Vizinhos,Dois Vizinhos,13.4019513241128
410720_2012,410720,2012,5,37711,Dois Vizinhos,Dois Vizinhos,13.2587308742807
410720_2013,410720,2013,3,38123,Dois Vizinhos,Dois Vizinhos,7.86926527293235
410720_2014,410720,2014,3,38553,Dois Vizinhos,Dois Vizinhos,7.78149560345498
410720_2015,410720,2015,1,38989,Dois Vizinhos,Dois Vizinhos,2.56482597655749
410720_2016,410720,2016,1,39407,Dois Vizinhos,Dois Vizinhos,2.53762021975791
410720_2017,410720,2017,5,39817,Dois Vizinhos,Dois Vizinhos,12.5574503352839
410720_2018,410720,2018,7,40234,Dois Vizinhos,Dois Vizinhos,17.398220410598
410720_2019,410720,2019,4,40641,Dois Vizinhos,Dois Vizinhos,9.8422775030142
410720_2020,410720,2020,3,41038,Dois Vizinhos,Dois Vizinhos,7.31029777279595
410720_2021,410720,2021,3,41424,Dois Vizinhos,Dois Vizinhos,7.24217844727694
410725_2001,410725,2001,0,6459,Douradina,Douradina,0
410725_2002,410725,2002,3,6607,Douradina,Douradina,45.4063871651279
410725_2003,410725,2003,2,6744,Douradina,Douradina,29.655990510083
410725_2004,410725,2004,2,6873,Douradina,Douradina,29.0993743634512
410725_2005,410725,2005,1,7002,Douradina,Douradina,14.2816338189089
410725_2006,410725,2006,2,7128,Douradina,Douradina,28.0583613916947
410725_2007,410725,2007,2,7245,Douradina,Douradina,27.6052449965493
410725_2008,410725,2008,3,7360,Douradina,Douradina,40.7608695652174
410725_2009,410725,2009,2,7478,Douradina,Douradina,26.7451190157796
410725_2010,410725,2010,4,7594,Douradina,Douradina,52.6731630234396
410725_2011,410725,2011,4,7719,Douradina,Douradina,51.8201839616531
410725_2012,410725,2012,1,7843,Douradina,Douradina,12.7502231289048
410725_2013,410725,2013,3,7970,Douradina,Douradina,37.6411543287328
410725_2014,410725,2014,1,8103,Douradina,Douradina,12.3411082315192
410725_2015,410725,2015,0,8237,Douradina,Douradina,0
410725_2016,410725,2016,1,8366,Douradina,Douradina,11.953143676787
410725_2017,410725,2017,2,8493,Douradina,Douradina,23.5488048981514
410725_2018,410725,2018,3,8621,Douradina,Douradina,34.7987472450992
410725_2019,410725,2019,3,8747,Douradina,Douradina,34.2974734194581
410725_2020,410725,2020,0,8869,Douradina,Douradina,0
410725_2021,410725,2021,0,8988,Douradina,Douradina,0
410730_2001,410730,2001,0,5909,Doutor Camargo,Doutor Camargo,0
410730_2002,410730,2002,0,5914,Doutor Camargo,Doutor Camargo,0
410730_2003,410730,2003,0,5918,Doutor Camargo,Doutor Camargo,0
410730_2004,410730,2004,0,5922,Doutor Camargo,Doutor Camargo,0
410730_2005,410730,2005,0,5926,Doutor Camargo,Doutor Camargo,0
410730_2006,410730,2006,1,5930,Doutor Camargo,Doutor Camargo,16.8634064080944
410730_2007,410730,2007,0,5933,Doutor Camargo,Doutor Camargo,0
410730_2008,410730,2008,2,5937,Doutor Camargo,Doutor Camargo,33.6870473303015
410730_2009,410730,2009,0,5940,Doutor Camargo,Doutor Camargo,0
410730_2010,410730,2010,1,5944,Doutor Camargo,Doutor Camargo,16.8236877523553
410730_2011,410730,2011,2,5948,Doutor Camargo,Doutor Camargo,33.6247478143914
410730_2012,410730,2012,0,5952,Doutor Camargo,Doutor Camargo,0
410730_2013,410730,2013,0,5956,Doutor Camargo,Doutor Camargo,0
410730_2014,410730,2014,0,5960,Doutor Camargo,Doutor Camargo,0
410730_2015,410730,2015,1,5964,Doutor Camargo,Doutor Camargo,16.7672702883971
410730_2016,410730,2016,1,5968,Doutor Camargo,Doutor Camargo,16.7560321715818
410730_2017,410730,2017,0,5972,Doutor Camargo,Doutor Camargo,0
410730_2018,410730,2018,0,5976,Doutor Camargo,Doutor Camargo,0
410730_2019,410730,2019,1,5979,Doutor Camargo,Doutor Camargo,16.7252048837598
410730_2020,410730,2020,1,5983,Doutor Camargo,Doutor Camargo,16.7140230653518
410730_2021,410730,2021,0,5987,Doutor Camargo,Doutor Camargo,0
410740_2001,410740,2001,0,6485,Enéas Marques,Enéas Marques,0
410740_2002,410740,2002,0,6451,Enéas Marques,Enéas Marques,0
410740_2003,410740,2003,0,6419,Enéas Marques,Enéas Marques,0
410740_2004,410740,2004,0,6390,Enéas Marques,Enéas Marques,0
410740_2005,410740,2005,0,6360,Enéas Marques,Enéas Marques,0
410740_2006,410740,2006,0,6332,Enéas Marques,Enéas Marques,0
410740_2007,410740,2007,1,6305,Enéas Marques,Enéas Marques,15.8604282315623
410740_2008,410740,2008,1,6278,Enéas Marques,Enéas Marques,15.9286396941701
410740_2009,410740,2009,1,6252,Enéas Marques,Enéas Marques,15.9948816378759
410740_2010,410740,2010,0,6225,Enéas Marques,Enéas Marques,0
410740_2011,410740,2011,0,6196,Enéas Marques,Enéas Marques,0
410740_2012,410740,2012,0,6168,Enéas Marques,Enéas Marques,0
410740_2013,410740,2013,1,6139,Enéas Marques,Enéas Marques,16.2892979312592
410740_2014,410740,2014,1,6109,Enéas Marques,Enéas Marques,16.3692912096906
410740_2015,410740,2015,0,6078,Enéas Marques,Enéas Marques,0
410740_2016,410740,2016,0,6048,Enéas Marques,Enéas Marques,0
410740_2017,410740,2017,0,6020,Enéas Marques,Enéas Marques,0
410740_2018,410740,2018,0,5990,Enéas Marques,Enéas Marques,0
410740_2019,410740,2019,0,5961,Enéas Marques,Enéas Marques,0
410740_2020,410740,2020,0,5933,Enéas Marques,Enéas Marques,0
410740_2021,410740,2021,0,5906,Enéas Marques,Enéas Marques,0
410750_2001,410750,2001,0,14365,Engenheiro Beltrão,Engenheiro Beltrão,0
410750_2002,410750,2002,7,14341,Engenheiro Beltrão,Engenheiro Beltrão,48.8111010389792
410750_2003,410750,2003,3,14319,Engenheiro Beltrão,Engenheiro Beltrão,20.9511837418814
410750_2004,410750,2004,2,14299,Engenheiro Beltrão,Engenheiro Beltrão,13.9869920973495
410750_2005,410750,2005,0,14278,Engenheiro Beltrão,Engenheiro Beltrão,0
410750_2006,410750,2006,2,14258,Engenheiro Beltrão,Engenheiro Beltrão,14.0272127928181
410750_2007,410750,2007,1,14240,Engenheiro Beltrão,Engenheiro Beltrão,7.02247191011236
410750_2008,410750,2008,1,14221,Engenheiro Beltrão,Engenheiro Beltrão,7.0318542999789
410750_2009,410750,2009,2,14202,Engenheiro Beltrão,Engenheiro Beltrão,14.082523588227
410750_2010,410750,2010,5,14184,Engenheiro Beltrão,Engenheiro Beltrão,35.2509870276368
410750_2011,410750,2011,0,14164,Engenheiro Beltrão,Engenheiro Beltrão,0
410750_2012,410750,2012,1,14144,Engenheiro Beltrão,Engenheiro Beltrão,7.07013574660634
410750_2013,410750,2013,2,14124,Engenheiro Beltrão,Engenheiro Beltrão,14.1602945341263
410750_2014,410750,2014,3,14103,Engenheiro Beltrão,Engenheiro Beltrão,21.2720697723889
410750_2015,410750,2015,1,14081,Engenheiro Beltrão,Engenheiro Beltrão,7.10176834031674
410750_2016,410750,2016,2,14061,Engenheiro Beltrão,Engenheiro Beltrão,14.2237394210938
410750_2017,410750,2017,0,14041,Engenheiro Beltrão,Engenheiro Beltrão,0
410750_2018,410750,2018,5,14020,Engenheiro Beltrão,Engenheiro Beltrão,35.6633380884451
410750_2019,410750,2019,1,14000,Engenheiro Beltrão,Engenheiro Beltrão,7.14285714285714
410750_2020,410750,2020,0,13981,Engenheiro Beltrão,Engenheiro Beltrão,0
410750_2021,410750,2021,0,13962,Engenheiro Beltrão,Engenheiro Beltrão,0
410752_2001,410752,2001,0,2315,Esperança Nova,Esperança Nova,0
410752_2002,410752,2002,0,2275,Esperança Nova,Esperança Nova,0
410752_2003,410752,2003,1,2238,Esperança Nova,Esperança Nova,44.6827524575514
410752_2004,410752,2004,2,2203,Esperança Nova,Esperança Nova,90.7852927825692
410752_2005,410752,2005,0,2168,Esperança Nova,Esperança Nova,0
410752_2006,410752,2006,0,2135,Esperança Nova,Esperança Nova,0
410752_2007,410752,2007,0,2103,Esperança Nova,Esperança Nova,0
410752_2008,410752,2008,0,2072,Esperança Nova,Esperança Nova,0
410752_2009,410752,2009,0,2040,Esperança Nova,Esperança Nova,0
410752_2010,410752,2010,0,2009,Esperança Nova,Esperança Nova,0
410752_2011,410752,2011,0,1975,Esperança Nova,Esperança Nova,0
410752_2012,410752,2012,0,1942,Esperança Nova,Esperança Nova,0
410752_2013,410752,2013,0,1908,Esperança Nova,Esperança Nova,0
410752_2014,410752,2014,0,1872,Esperança Nova,Esperança Nova,0
410752_2015,410752,2015,2,1836,Esperança Nova,Esperança Nova,108.932461873638
410752_2016,410752,2016,0,1801,Esperança Nova,Esperança Nova,0
410752_2017,410752,2017,1,1767,Esperança Nova,Esperança Nova,56.5930956423317
410752_2018,410752,2018,1,1732,Esperança Nova,Esperança Nova,57.7367205542725
410752_2019,410752,2019,2,1698,Esperança Nova,Esperança Nova,117.785630153121
410752_2020,410752,2020,0,1665,Esperança Nova,Esperança Nova,0
410752_2021,410752,2021,0,1633,Esperança Nova,Esperança Nova,0
410753_2001,410753,2001,0,3477,Entre Rios do Oeste,Entre Rios do Oeste,0
410753_2002,410753,2002,0,3546,Entre Rios do Oeste,Entre Rios do Oeste,0
410753_2003,410753,2003,2,3610,Entre Rios do Oeste,Entre Rios do Oeste,55.4016620498615
410753_2004,410753,2004,0,3669,Entre Rios do Oeste,Entre Rios do Oeste,0
410753_2005,410753,2005,0,3729,Entre Rios do Oeste,Entre Rios do Oeste,0
410753_2006,410753,2006,1,3788,Entre Rios do Oeste,Entre Rios do Oeste,26.3991552270327
410753_2007,410753,2007,1,3842,Entre Rios do Oeste,Entre Rios do Oeste,26.0281103591879
410753_2008,410753,2008,0,3895,Entre Rios do Oeste,Entre Rios do Oeste,0
410753_2009,410753,2009,0,3950,Entre Rios do Oeste,Entre Rios do Oeste,0
410753_2010,410753,2010,0,4004,Entre Rios do Oeste,Entre Rios do Oeste,0
410753_2011,410753,2011,1,4062,Entre Rios do Oeste,Entre Rios do Oeste,24.6184145741014
410753_2012,410753,2012,0,4120,Entre Rios do Oeste,Entre Rios do Oeste,0
410753_2013,410753,2013,0,4179,Entre Rios do Oeste,Entre Rios do Oeste,0
410753_2014,410753,2014,0,4240,Entre Rios do Oeste,Entre Rios do Oeste,0
410753_2015,410753,2015,0,4303,Entre Rios do Oeste,Entre Rios do Oeste,0
410753_2016,410753,2016,0,4362,Entre Rios do Oeste,Entre Rios do Oeste,0
410753_2017,410753,2017,1,4421,Entre Rios do Oeste,Entre Rios do Oeste,22.6193168966297
410753_2018,410753,2018,1,4481,Entre Rios do Oeste,Entre Rios do Oeste,22.3164472216023
410753_2019,410753,2019,1,4539,Entre Rios do Oeste,Entre Rios do Oeste,22.0312844238819
410753_2020,410753,2020,1,4596,Entre Rios do Oeste,Entre Rios do Oeste,21.7580504786771
410753_2021,410753,2021,0,4651,Entre Rios do Oeste,Entre Rios do Oeste,0
410754_2001,410754,2001,4,5413,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,73.8961758728986
410754_2002,410754,2002,2,5329,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,37.5304935259899
410754_2003,410754,2003,0,5251,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,0
410754_2004,410754,2004,1,5178,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,19.3124758594052
410754_2005,410754,2005,2,5105,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,39.177277179236
410754_2006,410754,2006,2,5034,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,39.7298371076679
410754_2007,410754,2007,1,4968,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,20.1288244766506
410754_2008,410754,2008,0,4902,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,0
410754_2009,410754,2009,0,4836,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,0
410754_2010,410754,2010,1,4770,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,20.9643605870021
410754_2011,410754,2011,2,4699,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,42.5622472866567
410754_2012,410754,2012,1,4629,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,21.6029379995679
410754_2013,410754,2013,2,4557,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,43.888523151196
410754_2014,410754,2014,1,4482,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,22.3114680946006
410754_2015,410754,2015,2,4405,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,45.4029511918275
410754_2016,410754,2016,0,4333,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,0
410754_2017,410754,2017,0,4261,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,0
410754_2018,410754,2018,0,4188,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,0
410754_2019,410754,2019,2,4117,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,48.5790624240952
410754_2020,410754,2020,0,4048,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,0
410754_2021,410754,2021,1,3980,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,25.1256281407035
410755_2001,410755,2001,0,3986,Farol,Farol,0
410755_2002,410755,2002,0,3928,Farol,Farol,0
410755_2003,410755,2003,0,3874,Farol,Farol,0
410755_2004,410755,2004,0,3824,Farol,Farol,0
410755_2005,410755,2005,0,3773,Farol,Farol,0
410755_2006,410755,2006,0,3724,Farol,Farol,0
410755_2007,410755,2007,1,3678,Farol,Farol,27.1886895051659
410755_2008,410755,2008,1,3633,Farol,Farol,27.5254610514726
410755_2009,410755,2009,0,3586,Farol,Farol,0
410755_2010,410755,2010,0,3541,Farol,Farol,0
410755_2011,410755,2011,0,3492,Farol,Farol,0
410755_2012,410755,2012,1,3443,Farol,Farol,29.0444379901249
410755_2013,410755,2013,0,3393,Farol,Farol,0
410755_2014,410755,2014,0,3342,Farol,Farol,0
410755_2015,410755,2015,2,3289,Farol,Farol,60.8087564609304
410755_2016,410755,2016,2,3238,Farol,Farol,61.7665225447807
410755_2017,410755,2017,0,3189,Farol,Farol,0
410755_2018,410755,2018,0,3139,Farol,Farol,0
410755_2019,410755,2019,0,3089,Farol,Farol,0
410755_2020,410755,2020,0,3041,Farol,Farol,0
410755_2021,410755,2021,0,2995,Farol,Farol,0
410760_2001,410760,2001,5,16038,Faxinal,Faxinal,31.175957101883
410760_2002,410760,2002,1,16117,Faxinal,Faxinal,6.20462865297512
410760_2003,410760,2003,6,16189,Faxinal,Faxinal,37.0622027302489
410760_2004,410760,2004,5,16258,Faxinal,Faxinal,30.7540902940091
410760_2005,410760,2005,2,16326,Faxinal,Faxinal,12.2503981379395
410760_2006,410760,2006,3,16393,Faxinal,Faxinal,18.3004941133411
410760_2007,410760,2007,13,16455,Faxinal,Faxinal,79.0033424491036
410760_2008,410760,2008,0,16516,Faxinal,Faxinal,0
410760_2009,410760,2009,1,16578,Faxinal,Faxinal,6.03209072264447
410760_2010,410760,2010,2,16640,Faxinal,Faxinal,12.0192307692308
410760_2011,410760,2011,0,16706,Faxinal,Faxinal,0
410760_2012,410760,2012,2,16772,Faxinal,Faxinal,11.9246362985929
410760_2013,410760,2013,2,16840,Faxinal,Faxinal,11.8764845605701
410760_2014,410760,2014,2,16910,Faxinal,Faxinal,11.8273211117682
410760_2015,410760,2015,3,16981,Faxinal,Faxinal,17.6668040751428
410760_2016,410760,2016,4,17050,Faxinal,Faxinal,23.4604105571848
410760_2017,410760,2017,0,17117,Faxinal,Faxinal,0
410760_2018,410760,2018,1,17185,Faxinal,Faxinal,5.81902822228688
410760_2019,410760,2019,2,17251,Faxinal,Faxinal,11.5935308098081
410760_2020,410760,2020,0,17316,Faxinal,Faxinal,0
410760_2021,410760,2021,1,17379,Faxinal,Faxinal,5.75407100523621
410765_2001,410765,2001,2,66660,Fazenda Rio Grande,Fazenda Rio Grande,3.000300030003
410765_2002,410765,2002,8,68839,Fazenda Rio Grande,Fazenda Rio Grande,11.6213193102747
410765_2003,410765,2003,24,70847,Fazenda Rio Grande,Fazenda Rio Grande,33.8758169012097
410765_2004,410765,2004,29,72735,Fazenda Rio Grande,Fazenda Rio Grande,39.8707637313535
410765_2005,410765,2005,22,74627,Fazenda Rio Grande,Fazenda Rio Grande,29.4799469360955
410765_2006,410765,2006,14,76473,Fazenda Rio Grande,Fazenda Rio Grande,18.3071149294522
410765_2007,410765,2007,21,78183,Fazenda Rio Grande,Fazenda Rio Grande,26.86005909213
410765_2008,410765,2008,22,79879,Fazenda Rio Grande,Fazenda Rio Grande,27.5416567558432
410765_2009,410765,2009,14,81605,Fazenda Rio Grande,Fazenda Rio Grande,17.1558115311562
410765_2010,410765,2010,22,83307,Fazenda Rio Grande,Fazenda Rio Grande,26.4083450370317
410765_2011,410765,2011,27,85143,Fazenda Rio Grande,Fazenda Rio Grande,31.7113561889997
410765_2012,410765,2012,33,86964,Fazenda Rio Grande,Fazenda Rio Grande,37.9467365806541
410765_2013,410765,2013,13,88828,Fazenda Rio Grande,Fazenda Rio Grande,14.6350249921196
410765_2014,410765,2014,19,90770,Fazenda Rio Grande,Fazenda Rio Grande,20.9320259997797
410765_2015,410765,2015,25,92742,Fazenda Rio Grande,Fazenda Rio Grande,26.9565029867805
410765_2016,410765,2016,24,94629,Fazenda Rio Grande,Fazenda Rio Grande,25.3622039755255
410765_2017,410765,2017,16,96484,Fazenda Rio Grande,Fazenda Rio Grande,16.5830604037975
410765_2018,410765,2018,15,98368,Fazenda Rio Grande,Fazenda Rio Grande,15.2488614183474
410765_2019,410765,2019,26,100209,Fazenda Rio Grande,Fazenda Rio Grande,25.9457733337325
410765_2020,410765,2020,26,102004,Fazenda Rio Grande,Fazenda Rio Grande,25.489196502098
410765_2021,410765,2021,18,103750,Fazenda Rio Grande,Fazenda Rio Grande,17.3493975903614
410770_2001,410770,2001,0,5032,Fênix,Fênix,0
410770_2002,410770,2002,1,5014,Fênix,Fênix,19.9441563621859
410770_2003,410770,2003,1,4998,Fênix,Fênix,20.0080032012805
410770_2004,410770,2004,2,4983,Fênix,Fênix,40.1364639775236
410770_2005,410770,2005,2,4968,Fênix,Fênix,40.2576489533011
410770_2006,410770,2006,4,4953,Fênix,Fênix,80.7591358772461
410770_2007,410770,2007,5,4939,Fênix,Fênix,101.235067827495
410770_2008,410770,2008,6,4926,Fênix,Fênix,121.802679658952
410770_2009,410770,2009,3,4912,Fênix,Fênix,61.0749185667752
410770_2010,410770,2010,5,4898,Fênix,Fênix,102.082482645978
410770_2011,410770,2011,3,4883,Fênix,Fênix,61.4376407945935
410770_2012,410770,2012,1,4869,Fênix,Fênix,20.5380981721093
410770_2013,410770,2013,2,4854,Fênix,Fênix,41.2031314379893
410770_2014,410770,2014,5,4838,Fênix,Fênix,103.34849111203
410770_2015,410770,2015,3,4822,Fênix,Fênix,62.2148486105351
410770_2016,410770,2016,1,4807,Fênix,Fênix,20.8029956313709
410770_2017,410770,2017,3,4792,Fênix,Fênix,62.6043405676127
410770_2018,410770,2018,1,4777,Fênix,Fênix,20.9336403600586
410770_2019,410770,2019,1,4762,Fênix,Fênix,20.9995800083998
410770_2020,410770,2020,3,4748,Fênix,Fênix,63.18449873631
410770_2021,410770,2021,1,4734,Fênix,Fênix,21.1237853823405
410773_2001,410773,2001,2,6450,Fernandes Pinheiro,Fernandes Pinheiro,31.0077519379845
410773_2002,410773,2002,2,6398,Fernandes Pinheiro,Fernandes Pinheiro,31.2597686777118
410773_2003,410773,2003,0,6350,Fernandes Pinheiro,Fernandes Pinheiro,0
410773_2004,410773,2004,1,6305,Fernandes Pinheiro,Fernandes Pinheiro,15.8604282315623
410773_2005,410773,2005,1,6259,Fernandes Pinheiro,Fernandes Pinheiro,15.976993129893
410773_2006,410773,2006,0,6215,Fernandes Pinheiro,Fernandes Pinheiro,0
410773_2007,410773,2007,1,6174,Fernandes Pinheiro,Fernandes Pinheiro,16.1969549724652
410773_2008,410773,2008,2,6133,Fernandes Pinheiro,Fernandes Pinheiro,32.6104679602152
410773_2009,410773,2009,0,6092,Fernandes Pinheiro,Fernandes Pinheiro,0
410773_2010,410773,2010,0,6051,Fernandes Pinheiro,Fernandes Pinheiro,0
410773_2011,410773,2011,1,6007,Fernandes Pinheiro,Fernandes Pinheiro,16.6472448809722
410773_2012,410773,2012,1,5963,Fernandes Pinheiro,Fernandes Pinheiro,16.7700821734027
410773_2013,410773,2013,0,5919,Fernandes Pinheiro,Fernandes Pinheiro,0
410773_2014,410773,2014,1,5872,Fernandes Pinheiro,Fernandes Pinheiro,17.0299727520436
410773_2015,410773,2015,0,5825,Fernandes Pinheiro,Fernandes Pinheiro,0
410773_2016,410773,2016,1,5779,Fernandes Pinheiro,Fernandes Pinheiro,17.3040318394186
410773_2017,410773,2017,0,5735,Fernandes Pinheiro,Fernandes Pinheiro,0
410773_2018,410773,2018,0,5690,Fernandes Pinheiro,Fernandes Pinheiro,0
410773_2019,410773,2019,2,5646,Fernandes Pinheiro,Fernandes Pinheiro,35.4233085370174
410773_2020,410773,2020,0,5602,Fernandes Pinheiro,Fernandes Pinheiro,0
410773_2021,410773,2021,0,5561,Fernandes Pinheiro,Fernandes Pinheiro,0
410775_2001,410775,2001,3,9138,Figueira,Figueira,32.8299409061064
410775_2002,410775,2002,4,9049,Figueira,Figueira,44.2037794231407
410775_2003,410775,2003,1,8967,Figueira,Figueira,11.1520017843203
410775_2004,410775,2004,3,8890,Figueira,Figueira,33.7457817772778
410775_2005,410775,2005,8,8813,Figueira,Figueira,90.7749914898445
410775_2006,410775,2006,0,8738,Figueira,Figueira,0
410775_2007,410775,2007,17,8668,Figueira,Figueira,196.123673281034
410775_2008,410775,2008,6,8599,Figueira,Figueira,69.7755552971276
410775_2009,410775,2009,5,8528,Figueira,Figueira,58.6303939962477
410775_2010,410775,2010,10,8459,Figueira,Figueira,118.217283366828
410775_2011,410775,2011,2,8384,Figueira,Figueira,23.8549618320611
410775_2012,410775,2012,6,8310,Figueira,Figueira,72.202166064982
410775_2013,410775,2013,2,8234,Figueira,Figueira,24.2895312120476
410775_2014,410775,2014,4,8155,Figueira,Figueira,49.0496627835684
410775_2015,410775,2015,5,8074,Figueira,Figueira,61.9271736437949
410775_2016,410775,2016,2,7997,Figueira,Figueira,25.0093785169439
410775_2017,410775,2017,2,7921,Figueira,Figueira,25.2493372048984
410775_2018,410775,2018,2,7845,Figueira,Figueira,25.4939451880178
410775_2019,410775,2019,3,7770,Figueira,Figueira,38.6100386100386
410775_2020,410775,2020,1,7696,Figueira,Figueira,12.993762993763
410775_2021,410775,2021,2,7625,Figueira,Figueira,26.2295081967213
410780_2001,410780,2001,1,5369,Floraí,Floraí,18.6254423542559
410780_2002,410780,2002,2,5341,Floraí,Floraí,37.4461711290021
410780_2003,410780,2003,4,5315,Floraí,Floraí,75.2587017873942
410780_2004,410780,2004,0,5290,Floraí,Floraí,0
410780_2005,410780,2005,3,5265,Floraí,Floraí,56.980056980057
410780_2006,410780,2006,2,5241,Floraí,Floraí,38.1606563632895
410780_2007,410780,2007,0,5218,Floraí,Floraí,0
410780_2008,410780,2008,1,5196,Floraí,Floraí,19.2455735180908
410780_2009,410780,2009,1,5173,Floraí,Floraí,19.33114247052
410780_2010,410780,2010,1,5151,Floraí,Floraí,19.41370607649
410780_2011,410780,2011,1,5127,Floraí,Floraí,19.5045835771406
410780_2012,410780,2012,0,5103,Floraí,Floraí,0
410780_2013,410780,2013,0,5079,Floraí,Floraí,0
410780_2014,410780,2014,1,5053,Floraí,Floraí,19.790223629527
410780_2015,410780,2015,0,5027,Floraí,Floraí,0
410780_2016,410780,2016,0,5002,Floraí,Floraí,0
410780_2017,410780,2017,0,4978,Floraí,Floraí,0
410780_2018,410780,2018,0,4953,Floraí,Floraí,0
410780_2019,410780,2019,1,4929,Floraí,Floraí,20.2880908906472
410780_2020,410780,2020,0,4906,Floraí,Floraí,0
410780_2021,410780,2021,0,4883,Floraí,Floraí,0
410785_2001,410785,2001,0,5013,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2002,410785,2002,0,4988,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2003,410785,2003,0,4965,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2004,410785,2004,0,4943,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2005,410785,2005,0,4921,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2006,410785,2006,0,4899,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2007,410785,2007,0,4879,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2008,410785,2008,0,4860,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2009,410785,2009,0,4840,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2010,410785,2010,1,4820,Flor da Serra do Sul,Flor da Serra do Sul,20.746887966805
410785_2011,410785,2011,0,4799,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2012,410785,2012,0,4778,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2013,410785,2013,0,4756,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2014,410785,2014,1,4733,Flor da Serra do Sul,Flor da Serra do Sul,21.128248468202
410785_2015,410785,2015,0,4711,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2016,410785,2016,0,4689,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2017,410785,2017,0,4667,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2018,410785,2018,0,4645,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2019,410785,2019,0,4624,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2020,410785,2020,0,4603,Flor da Serra do Sul,Flor da Serra do Sul,0
410785_2021,410785,2021,1,4583,Flor da Serra do Sul,Flor da Serra do Sul,21.8197687104517
410790_2001,410790,2001,1,5337,Floresta,Floresta,18.737118231216
410790_2002,410790,2002,0,5430,Floresta,Floresta,0
410790_2003,410790,2003,0,5516,Floresta,Floresta,0
410790_2004,410790,2004,0,5597,Floresta,Floresta,0
410790_2005,410790,2005,2,5678,Floresta,Floresta,35.2236703064459
410790_2006,410790,2006,0,5757,Floresta,Floresta,0
410790_2007,410790,2007,1,5831,Floresta,Floresta,17.149717029669
410790_2008,410790,2008,0,5903,Floresta,Floresta,0
410790_2009,410790,2009,3,5977,Floresta,Floresta,50.192404216162
410790_2010,410790,2010,1,6050,Floresta,Floresta,16.5289256198347
410790_2011,410790,2011,1,6129,Floresta,Floresta,16.3158753467124
410790_2012,410790,2012,0,6207,Floresta,Floresta,0
410790_2013,410790,2013,2,6286,Floresta,Floresta,31.8167356029271
410790_2014,410790,2014,1,6370,Floresta,Floresta,15.6985871271586
